repo_id,repo_full_name,repo_html_url,size,stargazers_count,watchers_count,forks_count,score
279090088,andreanlay/tetris-ai-deep-reinforcement-learning,https://github.com/andreanlay/tetris-ai-deep-reinforcement-learning,2537,1,1,1,1.0
290481218,SimonNick/reinforcement-learning-projects,https://github.com/SimonNick/reinforcement-learning-projects,356,0,0,0,1.0
237527388,francescofraternali/Ember,https://github.com/francescofraternali/Ember,211089,4,4,0,1.0
310203311,viad-bot/DeepQContra,https://github.com/viad-bot/DeepQContra,139175,0,0,0,1.0
303197312,ajmllr/udacity-deep-reinforcement-learning-p1-navigation,https://github.com/ajmllr/udacity-deep-reinforcement-learning-p1-navigation,518,0,0,0,1.0
309272480,PraveenRaja42/Relational-Deep-Reinforcement-Learning-using-Attention-models,https://github.com/PraveenRaja42/Relational-Deep-Reinforcement-Learning-using-Attention-models,168,0,0,0,1.0
246744067,amritpaul/Udacity--Deep-Reinforcement-Learning-Nano-Degree,https://github.com/amritpaul/Udacity--Deep-Reinforcement-Learning-Nano-Degree,2693,0,0,0,1.0
314965575,PraveenRaja42/Deep-Reinforcement-Learning---A2C,https://github.com/PraveenRaja42/Deep-Reinforcement-Learning---A2C,242,0,0,0,1.0
314575345,nopaixx/DQN_with_Environment,https://github.com/nopaixx/DQN_with_Environment,11981,0,0,0,1.0
309375558,borninfreedom/drl-robots,https://github.com/borninfreedom/drl-robots,40833,1,1,1,1.0
314180334,manueldonsante/maze-game,https://github.com/manueldonsante/maze-game,3,0,0,0,1.0
308848752,AlperTekeli/udacity-drl-navigation,https://github.com/AlperTekeli/udacity-drl-navigation,144,0,0,0,1.0
278781233,Taospirit/DRL_beta,https://github.com/Taospirit/DRL_beta,128286,1,1,0,1.0
270402170,anh-nn01/AI-Lunar-Lander-TF-v1,https://github.com/anh-nn01/AI-Lunar-Lander-TF-v1,1780,3,3,0,1.0
312106525,TmoreiraBR/UnityMLAgents1stProject,https://github.com/TmoreiraBR/UnityMLAgents1stProject,1072,0,0,0,1.0
267082827,abhilashreddyy/Vision-and-Reinforcement-Learning-course,https://github.com/abhilashreddyy/Vision-and-Reinforcement-Learning-course,137548,1,1,1,1.0
312560398,himasha0421/RL-Football-Bot,https://github.com/himasha0421/RL-Football-Bot,24928,2,2,1,1.0
287472726,dmposp/spin-up-rl,https://github.com/dmposp/spin-up-rl,18,0,0,0,1.0
156988391,ropmiranda/banana-collector,https://github.com/ropmiranda/banana-collector,659,0,0,0,1.0
310709652,nateehuang/DRL_gym_carracing,https://github.com/nateehuang/DRL_gym_carracing,27807,1,1,0,1.0
314871021,Soester10/DRL-Snake-Game,https://github.com/Soester10/DRL-Snake-Game,13,0,0,0,1.0
296079355,Jay0505/Autonomous-agents-in-Snake-game-using-Deep-Reinforcement-learning,https://github.com/Jay0505/Autonomous-agents-in-Snake-game-using-Deep-Reinforcement-learning,21594,0,0,0,1.0
309778884,ajmllr/udacity-deep-reinforcement-learning-p2-continuous-control,https://github.com/ajmllr/udacity-deep-reinforcement-learning-p2-continuous-control,689,0,0,0,1.0
302070039,dtr0x/deep-rl-for-trading,https://github.com/dtr0x/deep-rl-for-trading,122419,0,0,0,1.0
312554296,RCX112/Pong-DeepRL,https://github.com/RCX112/Pong-DeepRL,18155,1,1,0,1.0
258807770,loicboyer/AWS-DeepRacer-2020,https://github.com/loicboyer/AWS-DeepRacer-2020,678826,1,1,0,1.0
298373601,cocoza4/Berkeley-DeepRLCourse-CS285-Fall2019,https://github.com/cocoza4/Berkeley-DeepRLCourse-CS285-Fall2019,52292,0,0,0,1.0
312043094,telkhir/Deep-RL,https://github.com/telkhir/Deep-RL,13366,1,1,0,1.0
315725790,Stjarnan/continuous_control_DRL,https://github.com/Stjarnan/continuous_control_DRL,482,0,0,0,1.0
313154159,tomtung/drlnd,https://github.com/tomtung/drlnd,6606,0,0,0,1.0
299136976,amaudruz/CrowdNav_MSP,https://github.com/amaudruz/CrowdNav_MSP,4185,0,0,1,1.0
311893856,shinhoang88/drl_robotory,https://github.com/shinhoang88/drl_robotory,28,0,0,1,1.0
310090653,ianormy/UdacityNavigationProject,https://github.com/ianormy/UdacityNavigationProject,792,0,0,0,1.0
298821648,yulun-rayn/CS285,https://github.com/yulun-rayn/CS285,29076,0,0,0,1.0
310558125,krantirk/DRLDBackEnd,https://github.com/krantirk/DRLDBackEnd,254564,0,0,0,1.0
255515835,jeffery1236/Atari_DoubleDeepQNetwork,https://github.com/jeffery1236/Atari_DoubleDeepQNetwork,95461,0,0,0,1.0
316815766,Galo25/Safety-Autonomous-driving-agent,https://github.com/Galo25/Safety-Autonomous-driving-agent,24299,2,2,0,1.0
256035633,mdaraujo/deep-rl-tictactoe,https://github.com/mdaraujo/deep-rl-tictactoe,22878,0,0,0,1.0
312165109,RUFFY-369/DDPG_implementation,https://github.com/RUFFY-369/DDPG_implementation,16318,0,0,0,1.0
310072599,dylanajones/UdacityDRLProject1,https://github.com/dylanajones/UdacityDRLProject1,179,0,0,0,1.0
316568542,jetnew/neuroevolution,https://github.com/jetnew/neuroevolution,12784,0,0,0,1.0
308717729,mpmcclur/PyTorch-projects,https://github.com/mpmcclur/PyTorch-projects,373,0,0,0,1.0
301821721,Victor-Martinez-Pozos/DRL-ND-Project_1,https://github.com/Victor-Martinez-Pozos/DRL-ND-Project_1,47452,0,0,0,1.0
310277234,am-shb/dqn-navigation,https://github.com/am-shb/dqn-navigation,88,0,0,0,1.0
297772467,abhraIITKgp/Udacity_DRL_P1_Navigation,https://github.com/abhraIITKgp/Udacity_DRL_P1_Navigation,14303,0,0,0,1.0
229039256,amousni/DRLinBlackjack,https://github.com/amousni/DRLinBlackjack,356,0,0,0,1.0
316365749,MatheusMRFM/STIM,https://github.com/MatheusMRFM/STIM,72722,1,1,0,1.0
311889507,manojtumu/ConnectX,https://github.com/manojtumu/ConnectX,207,0,0,0,1.0
313335980,bhuiyanmobasshir94/Advanced-Machine-Learning,https://github.com/bhuiyanmobasshir94/Advanced-Machine-Learning,26854,0,0,0,1.0
313967821,NagarajSMurthy/Crawler-robot,https://github.com/NagarajSMurthy/Crawler-robot,1058,0,0,0,1.0
182580713,wisnunugroho21/reinforcement_learning_ppo_rnd,https://github.com/wisnunugroho21/reinforcement_learning_ppo_rnd,34470,35,35,5,1.0
164405805,bitzj2015/DRL-Networking,https://github.com/bitzj2015/DRL-Networking,485,91,91,26,1.0
317624701,TareqTayeh/AROM-DRL_Adaptive-Routing-Optimization-for-QoS-aware-SDNs-using-Deep-Reinforcement-Learning,https://github.com/TareqTayeh/AROM-DRL_Adaptive-Routing-Optimization-for-QoS-aware-SDNs-using-Deep-Reinforcement-Learning,3201,25,25,8,1.0
319731914,maurock/snake-ga-tf,https://github.com/maurock/snake-ga-tf,1118,12,12,9,1.0
285506083,HanqingWangAI/SceneMover,https://github.com/HanqingWangAI/SceneMover,49278,80,80,15,1.0
233610415,thw1021/Cylinder2DFlowControlGeneral,https://github.com/thw1021/Cylinder2DFlowControlGeneral,81861,24,24,14,1.0
240091587,AutodeskRoboticsLab/RLRoboticAssembly,https://github.com/AutodeskRoboticsLab/RLRoboticAssembly,6924,26,26,2,1.0
295931729,anaghazachariah/video_summary_generaton,https://github.com/anaghazachariah/video_summary_generaton,32,19,19,3,1.0
197802991,To-jak/Deep-Q-Learning_TRON,https://github.com/To-jak/Deep-Q-Learning_TRON,6538,5,5,3,1.0
313394501,KailashDN/Deep_Reinforcement_Learning_Gym,https://github.com/KailashDN/Deep_Reinforcement_Learning_Gym,78658,4,4,2,1.0
281064951,epignatelli/human-level-control-through-deep-reinforcement-learning,https://github.com/epignatelli/human-level-control-through-deep-reinforcement-learning,83,4,4,2,1.0
222802063,mati3230/smartsegmentation,https://github.com/mati3230/smartsegmentation,7401,5,5,2,1.0
162338331,DerekGloudemans/Blokus-Reinforcement-Learning,https://github.com/DerekGloudemans/Blokus-Reinforcement-Learning,1577,5,5,2,1.0
318597531,wilsonhu7777/Vanilla-DQN-for-Bat,https://github.com/wilsonhu7777/Vanilla-DQN-for-Bat,40,9,9,2,1.0
249706999,wisnunugroho21/reinforcement_learning_truly_ppo,https://github.com/wisnunugroho21/reinforcement_learning_truly_ppo,28,10,10,1,1.0
319565299,nlifors/DeepTrader,https://github.com/nlifors/DeepTrader,238,0,0,2,1.0
318435721,huanzhang12/SA_DDPG,https://github.com/huanzhang12/SA_DDPG,32985,2,2,4,1.0
323224643,vineetjoshi253/Using-Deep-Reinforcement-Learning-For-Imbalanced-Data-Classification,https://github.com/vineetjoshi253/Using-Deep-Reinforcement-Learning-For-Imbalanced-Data-Classification,34,1,1,2,1.0
276505181,arp95/robot_target_tracking,https://github.com/arp95/robot_target_tracking,5049,4,4,2,1.0
317889984,vanessastad/Taxi-Deep-Reinforcement-Learning-on-a-graph,https://github.com/vanessastad/Taxi-Deep-Reinforcement-Learning-on-a-graph,1039,3,3,1,1.0
236865400,MattsonThieme/RLTrading,https://github.com/MattsonThieme/RLTrading,3434,4,4,0,1.0
324170525,ptrckhmmr/Deep-Reinforcement-Learning,https://github.com/ptrckhmmr/Deep-Reinforcement-Learning,4830,2,2,0,1.0
316063571,Kirkados/AIAA_GNC_2021,https://github.com/Kirkados/AIAA_GNC_2021,63,8,8,6,1.0
113657322,chetanc97/DeepLpendulum,https://github.com/chetanc97/DeepLpendulum,5,2,2,0,1.0
297242209,wangqi798252101/BDRL,https://github.com/wangqi798252101/BDRL,57,3,3,3,1.0
306013722,alexDS12/traffic-light-dqnagent,https://github.com/alexDS12/traffic-light-dqnagent,97,7,7,1,1.0
318479617,LeejwUniverse/RL_Exploration_Pytorch,https://github.com/LeejwUniverse/RL_Exploration_Pytorch,506,2,2,0,1.0
318616842,ziarrdan/Reinforcement-Learning,https://github.com/ziarrdan/Reinforcement-Learning,606,0,0,0,1.0
320793040,sanatbatra/TradingDeepRL,https://github.com/sanatbatra/TradingDeepRL,7984,2,2,1,1.0
321458747,sethwheway/ReinforcementLearning-NEA,https://github.com/sethwheway/ReinforcementLearning-NEA,5,0,0,0,1.0
271806653,Jeffrey-Ede/adaptive-scans,https://github.com/Jeffrey-Ede/adaptive-scans,423,5,5,0,1.0
319950487,emarche/Policy-gradient-DeepRL,https://github.com/emarche/Policy-gradient-DeepRL,184,2,2,0,1.0
260898198,inmaugarc/Udacity_Deep_Reinforcement_Learning,https://github.com/inmaugarc/Udacity_Deep_Reinforcement_Learning,3835,0,0,0,1.0
312389645,ahrav/Deep-Reinforcement-Learning,https://github.com/ahrav/Deep-Reinforcement-Learning,2253,0,0,0,1.0
320573459,Jesusmruiz1/Deep_Reinforcement_Learning,https://github.com/Jesusmruiz1/Deep_Reinforcement_Learning,153,0,0,0,1.0
310187824,ZhaohuaFang/Deep-Reinforcement-Learning,https://github.com/ZhaohuaFang/Deep-Reinforcement-Learning,5064,1,1,0,1.0
288341785,fmac99/Deep-Reinforcement-Learning,https://github.com/fmac99/Deep-Reinforcement-Learning,864,0,0,0,1.0
318585914,EfthyvoulosDrousiotis/Deep-Reinforcement-Learning,https://github.com/EfthyvoulosDrousiotis/Deep-Reinforcement-Learning,2,0,0,0,1.0
309421830,pmsdOliveira/deep-reinforcement-learning,https://github.com/pmsdOliveira/deep-reinforcement-learning,36090,1,1,0,1.0
316517548,satya-pattnaik/deep-reinforcement-learning-udacity,https://github.com/satya-pattnaik/deep-reinforcement-learning-udacity,1164,0,0,0,1.0
325391610,yaotingwangofficial/Deep-Reinforcement-Learning,https://github.com/yaotingwangofficial/Deep-Reinforcement-Learning,1971,0,0,0,1.0
213288598,JonHasan/Deep-Learning-Reinforcement-Nanodegree,https://github.com/JonHasan/Deep-Learning-Reinforcement-Nanodegree,6690,0,0,0,1.0
299677392,udaygoel/Deep-Reinforcement-Learning,https://github.com/udaygoel/Deep-Reinforcement-Learning,6108,0,0,0,1.0
320122634,Adibuoy23/Deep-Reinforcement-Learning,https://github.com/Adibuoy23/Deep-Reinforcement-Learning,14683,0,0,1,1.0
322881083,bwilson668/deep-reinforcement-learning,https://github.com/bwilson668/deep-reinforcement-learning,3530,0,0,0,1.0
301468816,jean3108/Reinforcement-Deep-Learning,https://github.com/jean3108/Reinforcement-Deep-Learning,1741,0,0,0,1.0
318837345,ShaneSCalder/Deep_Reinforcement_Learning,https://github.com/ShaneSCalder/Deep_Reinforcement_Learning,5,0,0,0,1.0
321434881,bmello4688/deep-reinforcement-learning,https://github.com/bmello4688/deep-reinforcement-learning,25730,0,0,0,1.0
113657243,chetanc97/DeepLcartpolegame,https://github.com/chetanc97/DeepLcartpolegame,3,0,0,0,1.0
113657361,chetanc97/DeepLlake,https://github.com/chetanc97/DeepLlake,2,0,0,0,1.0
305242380,DINGMAN17/Reinforcement-learning-projects,https://github.com/DINGMAN17/Reinforcement-learning-projects,4485,0,0,0,1.0
321481438,karanpandya12/Deep_Reinforcement_Learning_with_DDQN,https://github.com/karanpandya12/Deep_Reinforcement_Learning_with_DDQN,82,0,0,0,1.0
323524642,LecJackS/CS_285-Deep_Reinforcement_Learning,https://github.com/LecJackS/CS_285-Deep_Reinforcement_Learning,7311,0,0,0,1.0
315880873,sHOTa-23/Deep-Reinforcement-Learning-With-Pytorch,https://github.com/sHOTa-23/Deep-Reinforcement-Learning-With-Pytorch,35,1,1,0,1.0
319705136,ArthurEsquerrePourtere/IAR_Deep_RL_Project,https://github.com/ArthurEsquerrePourtere/IAR_Deep_RL_Project,1434,0,0,0,1.0
324717201,chauncyzhu/homework_fall2020,https://github.com/chauncyzhu/homework_fall2020,12101,0,0,0,1.0
314074275,danstanhope/wumpus-world,https://github.com/danstanhope/wumpus-world,11009,0,0,1,1.0
320854045,gorkemguneser/Deep-Q-Learning-PACMAN,https://github.com/gorkemguneser/Deep-Q-Learning-PACMAN,77,0,0,0,1.0
325564680,TariqBerrada/Reinforcement-Learning-tutorials,https://github.com/TariqBerrada/Reinforcement-Learning-tutorials,26,0,0,0,1.0
311198733,faingold/mario-deepRL,https://github.com/faingold/mario-deepRL,996,0,0,1,1.0
313105364,ykim9265/udacity_deep_reinforcement_learning_project1,https://github.com/ykim9265/udacity_deep_reinforcement_learning_project1,216,0,0,0,1.0
320063963,Firas-RHIMI/Deep-Reinforcement-Learning-Rainbow-paper-implementation-,https://github.com/Firas-RHIMI/Deep-Reinforcement-Learning-Rainbow-paper-implementation-,6014,0,0,0,1.0
318852320,FerasHarah/Self-driving-Car-using-Deep-Reinforcement-Learning,https://github.com/FerasHarah/Self-driving-Car-using-Deep-Reinforcement-Learning,8291,0,0,0,1.0
324725587,9834703848/Deep-Reinforcement-Learning-for-Automated-Stock-Trading,https://github.com/9834703848/Deep-Reinforcement-Learning-for-Automated-Stock-Trading,720,0,0,0,1.0
323500584,yuan0623/Deep-Reinforcement-Learning_Continuous-Control_Reacher,https://github.com/yuan0623/Deep-Reinforcement-Learning_Continuous-Control_Reacher,1111,0,0,0,1.0
221246648,takeru1205/Insomnia,https://github.com/takeru1205/Insomnia,1920,0,0,0,1.0
320075043,bidimensional/Continuous-Control,https://github.com/bidimensional/Continuous-Control,1083,0,0,0,1.0
320413574,Daniely2564/reinforcement-learning-project,https://github.com/Daniely2564/reinforcement-learning-project,13,0,0,0,1.0
308465700,alexyar88/made_2020_adv_dl,https://github.com/alexyar88/made_2020_adv_dl,90084,0,0,1,1.0
305281511,tkcoding/Stock_DRL,https://github.com/tkcoding/Stock_DRL,1616,3,3,0,1.0
113657126,chetanc97/DeepLAcrobatgame,https://github.com/chetanc97/DeepLAcrobatgame,323,1,1,0,1.0
312626037,yuunikorn/deepracer2020,https://github.com/yuunikorn/deepracer2020,60975,1,1,0,1.0
309130201,sebastiengilbert73/gameDeepRL,https://github.com/sebastiengilbert73/gameDeepRL,55,0,0,0,1.0
316782533,sugarraysam/udacity-deep-rl,https://github.com/sugarraysam/udacity-deep-rl,193,1,1,0,1.0
305530691,justkittenaround/DeepRL_Udacity,https://github.com/justkittenaround/DeepRL_Udacity,6370,0,0,0,1.0
323750446,rdmjc/deep_q_learning_moonlanding,https://github.com/rdmjc/deep_q_learning_moonlanding,3,0,0,0,1.0
300754025,franciscovilchezv/eurydice.rl,https://github.com/franciscovilchezv/eurydice.rl,61673,1,1,0,1.0
321406044,kerempar/DRLND-P1-Navigation,https://github.com/kerempar/DRLND-P1-Navigation,363,0,0,0,1.0
324752754,ianormy/UdacityReacherProject,https://github.com/ianormy/UdacityReacherProject,1160,0,0,0,1.0
319820663,ajmllr/udacity-deep-reinforcement-learning-p3-collaboration-and-competition,https://github.com/ajmllr/udacity-deep-reinforcement-learning-p3-collaboration-and-competition,1188,0,0,0,1.0
306449214,dibyajit30/Unsupervised-Video-Summerization,https://github.com/dibyajit30/Unsupervised-Video-Summerization,8401,0,0,1,1.0
317390868,bestfocus/Continuous-Control,https://github.com/bestfocus/Continuous-Control,1475,0,0,0,1.0
247849010,jzhao16/DRL-Gym,https://github.com/jzhao16/DRL-Gym,4587,0,0,0,1.0
320842301,AlperTekeli/udacity-continuous-control,https://github.com/AlperTekeli/udacity-continuous-control,588,0,0,0,1.0
317783031,akshaya-nagarajan/Deep-Reinforcement-Learning-for-Automated-Stock-Trading-Ensemble-Strategy,https://github.com/akshaya-nagarajan/Deep-Reinforcement-Learning-for-Automated-Stock-Trading-Ensemble-Strategy,38,1,1,1,1.0
323996914,hemantkumardasub/Deep-Q-Network-DQN-,https://github.com/hemantkumardasub/Deep-Q-Network-DQN-,523,0,0,0,1.0
307841237,JeremieGince/Mixture_models_Deep_RL,https://github.com/JeremieGince/Mixture_models_Deep_RL,20832,0,0,0,1.0
175216563,MehdiChelh/Zoo,https://github.com/MehdiChelh/Zoo,2172,0,0,0,1.0
319932398,emarche/Value-based-DeepRL,https://github.com/emarche/Value-based-DeepRL,228,1,1,0,1.0
287070080,jingwu6/handful-of-trials-in-pytorch,https://github.com/jingwu6/handful-of-trials-in-pytorch,263,2,2,0,1.0
322266795,pickxiguapi/rl-algorithm,https://github.com/pickxiguapi/rl-algorithm,835,2,2,1,1.0
320234472,mbroso/constraintnet_foc,https://github.com/mbroso/constraintnet_foc,70890,2,2,1,1.0
320211706,savi-bhide/Self-driving-car-using-AI-,https://github.com/savi-bhide/Self-driving-car-using-AI-,9,0,0,0,1.0
295318283,fedebotu/a3c-flappy-bird,https://github.com/fedebotu/a3c-flappy-bird,10266,5,5,1,1.0
324734989,Shirnia/P-DRIL,https://github.com/Shirnia/P-DRIL,745,0,0,0,1.0
295119803,winsup/bargain_game,https://github.com/winsup/bargain_game,3554,0,0,0,1.0
324816004,collinrijock/Pokemon-Showdown-Bot,https://github.com/collinrijock/Pokemon-Showdown-Bot,482,0,0,0,1.0
291595323,projectaligned/mnk,https://github.com/projectaligned/mnk,4992,0,0,0,1.0
306365012,escribano89/bananas-dqn,https://github.com/escribano89/bananas-dqn,382,0,0,0,1.0
313461891,john-s-li/CS285_proj,https://github.com/john-s-li/CS285_proj,50348,0,0,0,1.0
307579851,AVSurfer123/adversarial-cooperation,https://github.com/AVSurfer123/adversarial-cooperation,484,0,0,0,1.0
317898569,getchebarne/trucobot,https://github.com/getchebarne/trucobot,1522,0,0,0,1.0
321443422,Roaldb86/udacity_drl_banana,https://github.com/Roaldb86/udacity_drl_banana,395,0,0,0,1.0
319460675,escribano89/reacher-ddpg,https://github.com/escribano89/reacher-ddpg,586,0,0,0,1.0
320547584,ehsannt/Udacity_Deep_RL_Navigation,https://github.com/ehsannt/Udacity_Deep_RL_Navigation,4728,0,0,0,1.0
323708120,arungrace88/RL-Cartpole_Deep-Cross-Entropy_Method,https://github.com/arungrace88/RL-Cartpole_Deep-Cross-Entropy_Method,19,0,0,0,1.0
324279922,DongqinZhou/C-D-RL,https://github.com/DongqinZhou/C-D-RL,46,2,2,0,1.0
311442809,jignesh284/Automatic-Level-Generation-for-RobustReinforcement-Learning,https://github.com/jignesh284/Automatic-Level-Generation-for-RobustReinforcement-Learning,113604,0,0,1,1.0
311115756,SVizor42/made_2020_rl,https://github.com/SVizor42/made_2020_rl,982,0,0,0,1.0
307089216,Comicboy/deep-rl-for-the-duckietown-aido_lf-challenge,https://github.com/Comicboy/deep-rl-for-the-duckietown-aido_lf-challenge,42044,0,0,1,1.0
319113463,kshitijsanghvi/tetris,https://github.com/kshitijsanghvi/tetris,1420,0,0,1,1.0
241558164,andrefmsmith/amsRL_openAIgym,https://github.com/andrefmsmith/amsRL_openAIgym,28222,1,1,0,1.0
298891080,8bitBrainProject/atari-project,https://github.com/8bitBrainProject/atari-project,39504,0,0,0,1.0
317229240,ChenzycBIT/Doptimizer,https://github.com/ChenzycBIT/Doptimizer,83640,0,0,0,1.0
324814454,Adityahulk/XBTRE,https://github.com/Adityahulk/XBTRE,2,0,0,0,1.0
324824925,anthonyatp/snake-rl,https://github.com/anthonyatp/snake-rl,546,0,0,0,1.0
